"photographer","nationality","birth_place","bp_lon","bp_lat","death_place","dp_lon","dp_lat","n_photo","party_type","birth_date","death_date","birth_year","death_year","title","creation_date","item_width","item_height","item_depth","surface","Medium","Method Acquired"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(horse-drawn cart in road with industrial complex in background, Pittsburgh, Pennsylvania)","1925",8,9.875,0,79,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(river with railroad tracks in foreground and industrial complex in background, Pittsburgh, Pennsylvania)","1925",5,7,0,35,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(industrial complex, Pittsburgh, Pennsylvania)","1925",11,13.875,0,152.625,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(building under construction with cars in foreground, Pittsburgh, Pennsylvania)","1925",13.875,11,0,152.625,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(river with ice floes and industrial complex in background, Pittsburgh, Pennsylvania)","1925",13.875,11,0,152.625,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(smoke rising from train with factories in background, Pittsburgh, Pennsylvania)","1925",5,7,0,35,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(industrial scene, Pittsburgh, Pennsylvania)","1925",5,7,0,35,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(2 children standing by river, Pittsburgh, Pennsylvania)","1925",7,5,0,35,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(railroad tracks beneath sky filled with smoke, Pittsburgh, Pennsylvania)","1925",8,9.875,0,79,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(view of railroad tracks from above, Pittsburgh, Pennsylvania)","1925",8,9.875,0,79,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(Oakland houses with St. Paul's Cathedral, Pittsburgh, Pennsylvania)","1925",8,9.875,0,79,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(two men sitting below bridge, Pittsburgh, Pennsylvania)","1925",8,9.875,0,79,"gelatin silver print","Individual"
"Holmes I. Mettee","American",NA,NA,NA,NA,NA,NA,26,"Person","1881-01-01","1947-01-01","1881","1947","(railroad cars on tracks with industrial buildings and smoke in background, Pittsburgh, Pennsylvania)","1925",8,9.875,0,79,"gelatin silver print","Individual"
"Hornick","American",NA,NA,NA,NA,NA,NA,1,"Person",NA,NA,NA,NA,"(Personal Family Photograph - Harry Swank, Luke Swank's Father)","1920",3.5,5,0,17.5,"gelatin silver print","Museum Internal Collection"
"Hough & Anthony","American",NA,NA,NA,NA,NA,NA,3,"Organization","1846-01-01","1855-01-01","1846","1855","The Homestead","1850",3.5,2.625,0.5,9.1875,"others","Foundation"
"Hough & Anthony","American",NA,NA,NA,NA,NA,NA,3,"Organization","1846-01-01","1855-01-01","1846","1855","Woman with Ringlets","1851",1.625,2.188,0.5,3.5555,"others","Foundation"
"Hough & Anthony","American",NA,NA,NA,NA,NA,NA,3,"Organization","1846-01-01","1855-01-01","1846","1855","Portrait of a Man","1850",2.625,3.625,0.5,9.515625,"others","Foundation"
"Howard M. Arbogast","American",NA,NA,NA,NA,NA,NA,1,"Person",NA,NA,NA,NA,"(Group Portrait: Dinner for the Veteran Employees Association of the Union Railroad Company)","1928",19.5,11.5,0,224.25,"gelatin silver print","Museum Internal Collection"
"Huber Brothers","American",NA,NA,NA,NA,NA,NA,1,"Organization",NA,NA,NA,NA,"(Transportation: Side View of Transfer Bus)","1925",9.438,7.938,0,74.918844,"gelatin silver print","Museum Internal Collection"
"J. D. 'Okhai Ojeikere","Nigerian",NA,NA,NA,NA,NA,NA,1,"Person","1930-01-01",NA,"1930",NA,"Mkpuk Eba HD 694/74","1974",16,20,0,320,"gelatin silver print","Foundation"
"J. D. Sloan","American",NA,NA,NA,NA,NA,NA,1,"Person",NA,NA,NA,NA,"Untitled","1976",13.875,11,0,152.625,"gelatin silver print","Individual"
"J. H. Henning","American",NA,NA,NA,NA,NA,NA,1,"Person","1860-01-01",NA,"1860",NA,"Young woman, oval pin","1890",4.187,6,0,25.122,"albumen print","Individual"
"J. K. Cole","American",NA,NA,NA,NA,NA,NA,2,"Person","1860-01-01",NA,"1860",NA,"Young woman, with short hair, facing left","1890",4.187,6.5,0,27.2155,"albumen print","Individual"
"J. K. Cole","American",NA,NA,NA,NA,NA,NA,2,"Person","1860-01-01",NA,"1860",NA,"Man, with bowler hat","1890",4.187,6.5,0,27.2155,"albumen print","Individual"
"J. R. Pearson","American",NA,NA,NA,NA,NA,NA,1,"Person","1871-01-01","1896-01-01","1871","1896","Woman, facing right with cameo","1890",4.125,6.375,0,26.296875,"albumen print","Individual"
"J. W. Morrison","American",NA,NA,NA,NA,NA,NA,2,"Person","1860-01-01",NA,"1860",NA,"Woman, horizontal pin, collar","1890",4.125,6.375,0,26.296875,"albumen print","Individual"
"J. W. Morrison","American",NA,NA,NA,NA,NA,NA,2,"Person","1860-01-01",NA,"1860",NA,"Young woman, flower on collar","1890",4.125,6.375,0,26.296875,"albumen print","Individual"
"Jack D. Mahony","American",NA,NA,NA,NA,NA,NA,1,"Person",NA,NA,NA,NA,"(Radio Broadcasting: Bing Crosby and Radio Announcer ""Rosey""Rowswell Broadcasting Baseball on WWSW)","1955",8.125,9.875,0,80.234375,"gelatin silver print","Museum Internal Collection"
"Jack M. Judge","American",NA,NA,NA,NA,NA,NA,1,"Person",NA,NA,NA,NA,"(Hotel Webster Hall: Coffee Shop Interior)",NA,10,8.125,0,81.25,"gelatin silver print","Museum Internal Collection"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Sea Lizard with Cretaceous Ammonite","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Male Orang-utan and Skeleton","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Peccary Fossil Slab","1984",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Uintatherium","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Golden Eagle","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Gray Squirrel","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Songbirds","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Wild African Dogs","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Mountain Lion","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Ice Age Ground Sloth","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"White Pelican","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Neanderthal Burial Site","1984",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Alaskan Shaman Dancer","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Pokot Grassland People Drawing Blood","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Papier Mâché Figures","1984",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"Arapahot Crazy Society Dancer","1982",8,10,0,80,"gelatin silver print","Individual"
"Jacqueline Thurston","American",NA,NA,NA,NA,NA,NA,19,"Person","1939-01-01",NA,"1939",NA,"California Condor","1982",8,10,0,80,"gelatin silver print","Individual"
"James O. Milmoe","American",NA,NA,NA,NA,NA,NA,3,"Person","1927-01-01",NA,"1927",NA,"Jones & Laughlin Steel Mill in Daylight","1951",14,11,0,154,"others","Foundation"
"James O. Milmoe","American",NA,NA,NA,NA,NA,NA,3,"Person","1927-01-01",NA,"1927",NA,"Jones & Laughlin Steel Mill at Night","1951",14,11,0,154,"others","Foundation"
"James O. Milmoe","American",NA,NA,NA,NA,NA,NA,3,"Person","1927-01-01",NA,"1927",NA,"Edgar Thompson Works, U.S. Steel","1951",11,14,0,154,"others","Foundation"
"James Wesley Morar","American",NA,NA,NA,NA,NA,NA,1,"Person","1955-01-01",NA,"1955",NA,"The New Immigrants","1982",29.625,29.625,0.625,877.640625,"chromogenic print","Foundation"
"Jann Kwasneski","American",NA,NA,NA,NA,NA,NA,3,"Person","1956-01-01",NA,"1956",NA,"Walter's Feet","1981",3.5,4.25,0,14.875,"others","Foundation"
"Jann Kwasneski","American",NA,NA,NA,NA,NA,NA,3,"Person","1956-01-01",NA,"1956",NA,"Something Borrowed . . . Something Blue","1981",3.5,4.25,0,14.875,"others","Foundation"
"Jann Kwasneski","American",NA,NA,NA,NA,NA,NA,3,"Person","1956-01-01",NA,"1956",NA,"Untitled III","1981",3.5,4.25,0,14.875,"others","Foundation"
"Jared French","American",NA,NA,NA,NA,NA,NA,1,"Person","1905-01-01","1988-01-01","1905","1988","Paul Cadmus","1940",6.687,9.438,0,63.111906,"gelatin silver print","Individual"
"Jarrett Bros.","American",NA,NA,NA,NA,NA,NA,1,"Organization","1860-01-01",NA,"1860",NA,"Young man","1890",4.25,6.5,0,27.625,"albumen print","Individual"
"Javens","American",NA,NA,NA,NA,NA,NA,1,"Person","1860-01-01",NA,"1860",NA,"Baby, necklace, no shirt, sitting on fur","1890",4.25,6.5,0,27.625,"albumen print","Individual"
"Jerry Gordon","American",NA,NA,NA,NA,NA,NA,4,"Person","1949-01-01","1997-01-01","1949","1997","Plate 6, The Breaker's Hotel, Florida","1978",15.875,19.875,0,315.515625,"others","Individual"
"Jerry Gordon","American",NA,NA,NA,NA,NA,NA,4,"Person","1949-01-01","1997-01-01","1949","1997","Plate 5, North Avenue Beach, Chicago","1977",19.875,15.875,0,315.515625,"others","Individual"
"Jerry Gordon","American",NA,NA,NA,NA,NA,NA,4,"Person","1949-01-01","1997-01-01","1949","1997","Casino Pool, Lake Worth, Florida","1978",20,15.875,0,317.5,"others","Individual"
"Jerry Gordon","American",NA,NA,NA,NA,NA,NA,4,"Person","1949-01-01","1997-01-01","1949","1997","Plate 17, The Breaker's Hotel, Palm Beach, Florida","1978",19.875,15.875,0,315.515625,"others","Individual"
"Jerry Lee","undetermined",NA,NA,NA,NA,NA,NA,1,"Person",NA,NA,NA,NA,"Tango",NA,19.875,30,0,596.25,"chromogenic print","Individual"
"Johan Hagemeyer","American",NA,NA,NA,NA,NA,NA,1,"Person","1884-01-01","1962-01-01","1884","1962","Robinson Jeffers","1962",6.5,9,0,58.5,"gelatin silver print","Museum Internal Collection"
"John Allen","American",NA,NA,NA,NA,NA,NA,1,"Person","1899-12-31",NA,"1899",NA,"Pittsburgh Riverfront","1933",15,18.5,0,277.5,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Self-Portrait in Armor","1960",3.5,4.687,0,16.4045,"gelatin silver print","Individual"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Nude (Montage Photo)","1920",2.5,2,0,5,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Nude","1920",5,4,0,20,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",3.25,4.75,0,15.4375,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",2.75,4.5,0,12.375,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",3.438,4.125,0,14.18175,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",2.75,4.375,0,12.03125,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",2.5,4.25,0,10.625,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",3.625,3.875,0,14.046875,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",3,4.5,0,13.5,"gelatin silver print","Foundation"
"John Covert","American",NA,NA,NA,NA,NA,NA,13,"Person","1882-01-01","1960-01-01","1882","1960","Draped Nude","1920",3.625,4.5,0,16.3125,"gelatin silver print","Foundation"
"John D. Dluzynski","American",NA,NA,NA,NA,NA,NA,1,"Person","1953-01-01",NA,"1953",NA,"Pittsburgh, South Side","1984",20,16,0,320,"chromogenic print","Foundation"
"John Kaplan","American",NA,NA,NA,NA,NA,NA,1,"Person","1959-01-01",NA,"1959",NA,"Steel City Blues","1985",19.875,13.75,0,273.28125,"gelatin silver print","Foundation"
"John Nelson","American",NA,NA,NA,NA,NA,NA,1,"Person",NA,"1859-01-01",NA,"1859","Young Couple","1852",2.25,2.75,0.5,6.1875,"others","Foundation"
"John Sperber","American",NA,NA,NA,NA,NA,NA,1,"Person","1885-01-01",NA,"1885",NA,"William Edwards (with a moustache)","1899",3.875,5.312,0,20.584,"albumen print","Foundation"
"John Vachon","American",NA,NA,NA,NA,NA,NA,1,"Person","1914-01-01","1975-01-01","1914","1975","(Farm Security Administration: Industry; Carnegie-Illinois Steel Company)","1930",10,8.188,0,81.88,"gelatin silver print","Museum Internal Collection"
"Johnston and Johnston","American",NA,NA,NA,NA,NA,NA,4,"Organization",NA,NA,NA,NA,"(Transportation: Trolley Interior with Advertisements)","1930",11,9.188,0,101.068,"gelatin silver print","Museum Internal Collection"
"Johnston and Johnston","American",NA,NA,NA,NA,NA,NA,4,"Organization",NA,NA,NA,NA,"(Transportation: Demonstration Ride on the New Streamline Trolley)","1984",9.625,7.625,0,73.390625,"gelatin silver print","Museum Internal Collection"
"Johnston and Johnston","American",NA,NA,NA,NA,NA,NA,4,"Organization",NA,NA,NA,NA,"(Transportation: Trolley Driver Giving Change to Passenger)","1984",9.75,7.75,0,75.5625,"gelatin silver print","Museum Internal Collection"
"Johnston and Johnston","American",NA,NA,NA,NA,NA,NA,4,"Organization",NA,NA,NA,NA,"(Transportation: Trolley Interior)","1984",9.625,7.812,0,75.1905,"gelatin silver print","Museum Internal Collection"
"Josef Sudek","Czech",NA,NA,NA,NA,NA,NA,1,"Person","1896-01-01","1976-01-01","1896","1976","Untitled (Outdoor Barbershop Beside Canal)","1955",6.625,2.875,0,19.046875,"gelatin silver print","Individual"
"Joseph A. Rosen","American",NA,NA,NA,NA,NA,NA,2,"Person","1951-01-01",NA,"1951",NA,"Untitled Landscape","1976",13,8.625,0,112.125,"others","Individual"
"Joseph A. Rosen","American",NA,NA,NA,NA,NA,NA,2,"Person","1951-01-01",NA,"1951",NA,"Untitled (Lichens and Rocks)","1976",8.563,12.75,0,109.17825,"others","Individual"
"Joseph T. Keiley","American",NA,NA,NA,NA,NA,NA,1,"Person","1869-01-01","1914-01-01","1869","1914","Lenore","1907",8,11.5,0,92,"Photogravure","Foundation"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Hotel Webster Hall: Barber Shop Interior)","1984",9.938,8.125,0,80.74625,"gelatin silver print","Museum Internal Collection"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Hotel Webster Hall: Chef in Kitchen)","1984",9.938,8.125,0,80.74625,"gelatin silver print","Museum Internal Collection"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Hotel Webster Hall: Chefs at Stove in Kitchen)","1984",7.812,7.5,0,58.59,"gelatin silver print","Museum Internal Collection"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Hotel Webster Hall: Dining Room Adjacent to Coffee Shop)","1984",9.938,8.188,0,81.372344,"gelatin silver print","Museum Internal Collection"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Hotel Webster Hall: Women Bakery Workers in Kitchen)","1984",9.938,8.125,0,80.74625,"gelatin silver print","Museum Internal Collection"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Industry: Women being Shown an All Electric Laundry)","1954",10,8.125,0,81.25,"gelatin silver print","Museum Internal Collection"
"Judge","American",NA,NA,NA,NA,NA,NA,7,"Person",NA,NA,NA,NA,"(Industry: Women Inspecting Duquesne Light's Model Kitchen Appliances)","1954",10,8.125,0,81.25,"gelatin silver print","Museum Internal Collection"
"Karen Glaser","American",NA,NA,NA,NA,NA,NA,1,"Person","1954-01-01",NA,"1954",NA,"A Walk with Isobel","2014",54,29.75,1.75,1606.5,"inkjet print","Foundation"
"Karen Kaighin","American",NA,NA,NA,NA,NA,NA,2,"Person","1952-01-01",NA,"1952",NA,"Barry and Darby and Lenny at the slag heap","1992",23.5,9,1.5,211.5,"others","Foundation"
"Karen Kaighin","American",NA,NA,NA,NA,NA,NA,2,"Person","1952-01-01",NA,"1952",NA,"Darby and pears at the slag heap","1992",23.5,9,1.5,211.5,"cyanotype","Foundation"
"Karl Gernot Kuehn","German",NA,NA,NA,NA,NA,NA,6,"Person","1940-01-01",NA,"1940",NA,"Big Date","1981",10.75,9,0,96.75,"gelatin silver print","Foundation"
"Karl Gernot Kuehn","German",NA,NA,NA,NA,NA,NA,6,"Person","1940-01-01",NA,"1940",NA,"Nubians","1980",9.75,11,0,107.25,"gelatin silver print","Foundation"
"Karl Gernot Kuehn","German",NA,NA,NA,NA,NA,NA,6,"Person","1940-01-01",NA,"1940",NA,"Vamps","1982",10.563,11.125,0,117.513375,"gelatin silver print","Foundation"
"Karl Gernot Kuehn","German",NA,NA,NA,NA,NA,NA,6,"Person","1940-01-01",NA,"1940",NA,"Billie Dove","1985",20.625,20.625,1.25,425.390625,"gelatin silver print","Foundation"
"Karl Gernot Kuehn","German",NA,NA,NA,NA,NA,NA,6,"Person","1940-01-01",NA,"1940",NA,"Graveyard","1986",30.625,24.625,1.25,754.140625,"gelatin silver print","Foundation"
